,Unnamed: 0,Marca,Modelo,Capacidade da bateria,Tamanho da tela,Touchscreen,Resolução X,Resolução Y,Processador,Armazenamento (GB),Camera traseira,Camera Frontal,Sistema,Preço,Valor em real,Valor em Dolar
1107,1107,Lava,X81,2700,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,4999,164.967,33.9932
1108,1108,Lyf,Wind 5,2000,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,8399,277.16700000000003,57.1132
1109,1109,Lava,X46,2500,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,9700,320.1,65.96
1110,1110,Intex,Cloud Glory 4G,1800,4.5,sim,480,584,4,8.0,5.0,2.0,Android,4499,148.467,30.5932
1111,1111,Samsung,Galaxy J3 Pro,2600,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,8299,273.867,56.4332
1112,1112,Lyf,Flame 6,1750,4.0,sim,480,800,4,4.0,2.0,2.0,Android,1999,65.967,13.5932
1113,1113,Swipe,Elite Plus,3050,5.0,sim,1080,1920,8,16.0,13.0,8.0,Android,2999,98.967,20.3932
1114,1114,Lava,A82,2000,5.0,sim,480,854,4,8.0,5.0,2.0,Android,8999,296.96700000000004,61.1932
1115,1115,Intex,Aqua Shine 4G,3000,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,4500,148.5,30.599999999999998
1116,1116,LG,Stylus 2 Plus,3000,5.7,sim,1080,1920,8,16.0,16.0,8.0,Android,8999,296.96700000000004,61.1932
1117,1117,LG,X Power,4100,5.3,sim,720,1280,4,16.0,13.0,5.0,Android,6999,230.967,47.593199999999996
1118,1118,Lyf,Flame 4,1400,4.0,sim,480,800,4,8.0,2.0,0.3,Android,4199,138.567,28.553199999999997
1119,1119,Zen,Admire SXY,1800,4.5,sim,480,854,4,8.0,5.0,2.0,Android,2639,87.087,17.9452
1120,1120,Lava,A59,1750,4.5,sim,480,800,4,4.0,5.0,0.3,Android,4199,138.567,28.553199999999997
1121,1121,Lava,A48,1300,4.0,sim,480,800,4,4.0,2.0,0.3,Android,2399,79.167,16.3132
1122,1122,Panasonic,Eluga A2,4000,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,5430,179.19,36.924
1123,1123,Lava,A79,2200,5.5,sim,480,800,4,8.0,5.0,2.0,Android,4200,138.6,28.56
1124,1124,Micromax,Canvas Selfie 4,2500,5.0,sim,720,1280,4,8.0,8.0,8.0,Android,5970,197.01000000000002,40.596
1125,1125,Micromax,Bolt Selfie,1750,4.5,sim,480,854,4,8.0,5.0,5.0,Android,4299,141.86700000000002,29.2332
1126,1126,Intex,Cloud String HD,2200,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,4999,164.967,33.9932
1127,1127,Intex,Aqua Secure,1900,4.5,sim,480,854,4,8.0,5.0,2.0,Android,4866,160.578,33.0888
1128,1128,Motorola,Moto G4 Play,2800,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,6990,230.67000000000002,47.532
1129,1129,Sony,Xperia XA Ultra,2700,6.0,sim,1080,1920,8,16.0,21.5,16.0,Android,7999,263.967,54.3932
1130,1130,Lenovo,Vibe C,2300,5.0,sim,720,1280,4,8.0,5.0,2.0,Android,4500,148.5,30.599999999999998
1131,1131,HTC,Desire 628 Dual SIM,2200,5.0,sim,720,1280,8,32.0,13.0,5.0,Android,6498,214.434,44.1864
1132,1132,Lyf,Wind 4,4000,5.0,sim,720,1280,4,8.0,8.0,2.0,Android,5999,197.967,40.7932
1133,1133,Lyf,Flame 2,1500,4.0,sim,480,800,4,8.0,5.0,2.0,Android,3599,118.76700000000001,24.4732
1134,1134,Lava,A67,2000,5.0,sim,480,800,4,4.0,5.0,2.0,Android,3399,112.167,23.1132
1135,1135,Micromax,Canvas XP 4G,2000,5.0,sim,720,1280,4,16.0,8.0,2.0,Android,4595,151.63500000000002,31.246
1136,1136,Intex,Cloud Fame,1800,4.5,sim,480,854,4,8.0,5.0,2.0,Android,3949,130.317,26.853199999999998
1137,1137,Intex,Aqua Joy,1450,4.0,sim,480,800,4,4.0,0.3,0.3,Android,2666,87.97800000000001,18.1288
1138,1138,HTC,Desire 830,2800,5.5,sim,1080,1920,8,32.0,13.0,4.0,Android,7999,263.967,54.3932
1139,1139,Micromax,Canvas Mega 2,3000,6.0,sim,540,960,4,8.0,8.0,5.0,Android,7530,248.49,51.204
1140,1140,iBall,Andi 5N Dude,2000,5.0,sim,480,854,4,4.0,5.0,0.3,Android,1999,65.967,13.5932
1141,1141,Honor,5C,3000,5.2,sim,1080,1920,8,16.0,13.0,8.0,Android,9999,329.96700000000004,67.9932
1142,1142,Panasonic,Eluga I3,2700,5.5,sim,720,1280,4,16.0,13.0,5.0,Android,5549,183.11700000000002,37.7332
1143,1143,Swipe,Elite Note,3000,5.5,sim,720,1280,4,16.0,13.0,5.0,Android,7500,247.5,51.0
1144,1144,Asus,ZenFone Go 4.5 (ZB452KG),2070,4.5,sim,480,854,4,8.0,5.0,0.3,Android,3999,131.967,27.193199999999997
1145,1145,Intex,Aqua 4.5 Pro,1500,4.5,sim,480,854,4,8.0,2.0,0.3,Android,4750,156.75,32.3
1146,1146,ZTE,Blade A910,2540,5.5,sim,720,1280,4,16.0,13.0,8.0,Android,4999,164.967,33.9932
1147,1147,ZTE,Blade V7 Max,3000,5.5,sim,1080,1920,8,32.0,16.0,8.0,Android,4500,148.5,30.599999999999998
1148,1148,LeEco,Le 2 Pro,3000,5.5,sim,1080,1920,10,32.0,21.0,8.0,Android,5890,194.37,40.052
1149,1149,Nubia,Z11 mini,2800,5.0,sim,1080,1920,8,64.0,16.0,8.0,Android,9999,329.96700000000004,67.9932
1150,1150,Gionee,Pioneer P5W,2000,5.0,sim,720,1280,4,16.0,5.0,2.0,Android,4800,158.4,32.64
1151,1151,Yu,reka Note,4000,6.0,sim,1080,1920,8,16.0,13.0,5.0,Android,6499,214.467,44.1932
1152,1152,Videocon,Krypton V50DA,3000,5.0,sim,480,854,4,8.0,5.0,2.0,Android,4006,132.198,27.2408
1153,1153,HTC,10 Lifestyle,3000,5.2,sim,1440,2560,8,32.0,12.0,5.0,Android,9751,321.783,66.3068
1154,1154,Meizu,m3 note,4100,5.5,sim,1080,1920,8,16.0,13.0,5.0,Android,5290,174.57000000000002,35.972
1155,1155,Reach,Opulent,2500,5.0,sim,720,1280,4,8.0,5.0,2.0,Android,2690,88.77000000000001,18.291999999999998
1156,1156,Asus,Zenfone Go 5.0 LTE,2500,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,4990,164.67000000000002,33.931999999999995
1157,1157,Gionee,Pioneer P5 mini,1850,4.5,sim,480,854,4,8.0,5.0,2.0,Android,4999,164.967,33.9932
1158,1158,Samsung,Galaxy A9 Pro,5000,6.0,sim,1080,1920,8,32.0,16.0,8.0,Android,19980,659.34,135.864
1159,1159,Intex,Cloud Gem+,1400,4.0,sim,480,800,4,4.0,2.0,2.0,Android,2199,72.56700000000001,14.953199999999999
1160,1160,Samsung,Galaxy J7 (2016),3300,5.5,sim,720,1080,8,16.0,13.0,5.0,Android,13450,443.85,91.46
1161,1161,Samsung,Galaxy J5 (2016),3100,5.2,sim,720,1280,4,16.0,13.0,5.0,Android,9999,329.96700000000004,67.9932
1162,1162,Vivo,Y31L,2200,4.7,sim,540,960,4,16.0,8.0,5.0,Android,8599,283.767,58.4732
1163,1163,Reach,Cogent,2000,4.0,sim,480,800,4,8.0,3.2,1.3,Android,2200,72.60000000000001,14.959999999999999
1164,1164,Lava,V2s,2500,5.0,sim,720,1280,4,8.0,8.0,8.0,Android,4500,148.5,30.599999999999998
1165,1165,Videocon,Krypton V50FG,2200,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,6600,217.8,44.879999999999995
1166,1166,Lava,A52,1200,4.0,sim,480,800,2,4.0,2.0,0.3,Android,1999,65.967,13.5932
1167,1167,Intex,Cloud Force,2500,5.0,sim,480,854,4,8.0,5.0,0.3,Android,3333,109.989,22.664399999999997
1168,1168,Intex,Aqua 4G Strong,1700,4.0,sim,480,800,4,4.0,2.0,0.3,Android,6500,214.5,44.199999999999996
1169,1169,Lava,Flair S1,1750,4.5,sim,480,854,2,8.0,3.2,0.3,Android,1999,65.967,13.5932
1170,1170,InFocus,Bingo 20 (M425),2300,4.5,sim,850,480,4,8.0,8.0,5.0,Android,4490,148.17000000000002,30.532
1171,1171,Panasonic,T50,1600,4.5,sim,480,854,4,8.0,5.0,2.0,Android,6760,223.08,45.967999999999996
1172,1172,Intex,Aqua Twist,2200,5.0,sim,480,854,4,8.0,5.0,0.0,Android,3499,115.467,23.7932
1173,1173,mPhone,8,3050,5.5,sim,1080,1920,8,64.0,21.0,8.0,Android,6499,214.467,44.1932
1174,1174,mPhone,7 Plus,2600,5.5,sim,1080,1920,8,32.0,16.0,8.0,Android,7399,244.167,50.313199999999995
1175,1175,Intex,Cloud Breeze,2300,5.0,sim,480,854,2,8.0,5.0,2.0,Android,2999,98.967,20.3932
1176,1176,Lyf,Wind 6,2250,5.0,sim,480,854,4,8.0,5.0,5.0,Android,3499,115.467,23.7932
1177,1177,Blu,Life Mark,2300,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,7999,263.967,54.3932
1178,1178,Zopo,Speed 8,3600,5.5,sim,1080,1920,10,32.0,21.0,8.0,Android,9980,329.34000000000003,67.86399999999999
1179,1179,Xolo,Era X,2500,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,4559,150.447,31.001199999999997
1180,1180,Intex,Aqua Fish,2500,5.0,sim,720,1280,4,16.0,8.0,2.0,Sailfish,4799,158.36700000000002,32.633199999999995
1181,1181,ZTE,Blade V7 Lite,2500,5.0,sim,720,1280,4,16.0,8.0,8.0,Android,3840,126.72,26.112
1182,1182,Sony,Xperia X,2620,5.0,sim,1080,1920,1,32.0,23.0,13.0,Android,19990,659.6700000000001,135.932
1183,1183,Sony,Xperia XA,2300,5.0,sim,720,1280,8,16.0,13.0,8.0,Android,7994,263.802,54.359199999999994
1184,1184,HTC,Desire 825,2700,5.5,sim,720,1280,4,16.0,13.0,5.0,Android,7890,260.37,53.651999999999994
1185,1185,HTC,Desire 630,2200,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,10299,339.867,70.0332
1186,1186,HP,Elite x3,4150,5.96,sim,1440,2560,4,64.0,15.0,8.0,Windows,88719,2927.7270000000003,603.2891999999999
1187,1187,Alcatel,Idol 4,2610,5.2,sim,1080,1920,8,16.0,13.0,8.0,Android,16999,560.967,115.5932
1188,1188,Intex,Aqua Ace Mini,3000,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,6849,226.01700000000002,46.5732
1189,1189,Swipe,Konnect 5.1,3000,5.0,sim,480,854,4,8.0,8.0,3.2,Android,4099,135.267,27.873199999999997
1190,1190,LG,Stylus 2,3000,5.7,sim,720,1280,4,16.0,13.0,8.0,Android,7999,263.967,54.3932
1191,1191,Intex,Cloud Crystal 2.5D,2200,5.0,sim,720,1280,4,16.0,8.0,2.0,Android,6800,224.4,46.239999999999995
1192,1192,Intex,Aqua Freedom,3000,5.0,sim,720,1280,4,8.0,5.0,2.0,Android,3099,102.26700000000001,21.0732
1193,1193,Microsoft,Lumia 650,2000,5.0,sim,720,1280,4,16.0,8.0,5.0,Windows,9990,329.67,67.932
1194,1194,LG,X cam,2520,5.2,sim,1080,1920,8,16.0,13.0,8.0,Android,8000,264.0,54.4
1195,1195,Intex,Aqua Craze,2500,5.0,sim,720,1280,4,8.0,8.0,2.0,Android,2999,98.967,20.3932
1196,1196,Intex,Aqua Lite,1400,4.0,sim,480,800,4,4.0,2.0,2.0,Android,2799,92.367,19.033199999999997
1197,1197,Lava,X11,2500,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,7980,263.34000000000003,54.263999999999996
1198,1198,Lava,A88,2000,5.0,sim,720,1280,4,4.0,5.0,2.0,Android,4949,163.317,33.6532
1199,1199,Lenovo,Vibe P1 Turbo,5000,5.5,sim,1080,1920,8,32.0,13.0,5.0,Android,7679,253.407,52.2172
1200,1200,Lava,A71,2500,5.0,sim,720,1280,4,8.0,5.0,2.0,Android,3990,131.67000000000002,27.131999999999998
1201,1201,Intex,Aqua Wing,1500,4.0,sim,480,800,1,8.0,5.0,0.3,Android,2990,98.67,20.331999999999997
1202,1202,Intex,Aqua Raze,1800,4.5,sim,480,854,1,8.0,5.0,2.0,Android,4999,164.967,33.9932
1203,1203,Panasonic,P66 Mega,3200,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,5299,174.86700000000002,36.0332
1204,1204,Lyf,Flame 1,2000,4.5,sim,480,854,4,8.0,5.0,5.0,Android,5499,181.467,37.3932
1205,1205,Lava,X3,2500,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,3999,131.967,27.193199999999997
1206,1206,Zopo,Hero 1,2500,5.0,sim,720,1280,4,16.0,13.2,5.0,Android,12000,396.0,81.6
1207,1207,iBall,Cobalt 5.5F Youva,2600,5.5,sim,720,1280,4,16.0,13.0,8.0,Android,7599,250.76700000000002,51.673199999999994
1208,1208,Micromax,Canvas Juice 4,3000,5.0,sim,480,854,4,8.0,5.0,2.0,Android,3995,131.835,27.165999999999997
1209,1209,Vivo,Y51L,2350,5.0,sim,540,960,4,16.0,8.0,5.0,Android,9099,300.267,61.8732
1210,1210,Lava,V5,3000,5.5,sim,720,1280,4,16.0,13.0,8.0,Android,8250,272.25,56.099999999999994
1211,1211,Lyf,Water 2,2400,5.0,sim,720,1280,8,16.0,13.0,5.0,Android,7750,255.75,52.699999999999996
1212,1212,Lyf,Water 1,2600,5.0,sim,1080,1920,8,16.0,13.0,5.0,Android,4800,158.4,32.64
1213,1213,Lenovo,K5 Note,3500,5.5,sim,1080,1920,8,16.0,13.0,8.0,Android,8990,296.67,61.132
1214,1214,Panasonic,Eluga Turbo,2350,5.0,sim,720,1280,8,32.0,13.0,5.0,Android,13988,461.60400000000004,95.1184
1215,1215,Swipe,Virtue,2500,5.0,não,720,1280,4,16.0,8.0,5.0,Android,3599,118.76700000000001,24.4732
1216,1216,Lava,P7,2000,5.0,sim,480,854,4,8.0,5.0,2.0,Android,3449,113.81700000000001,23.4532
1217,1217,Intex,Aqua Air II,2300,5.0,sim,480,854,2,8.0,2.0,0.3,Android,4690,154.77,31.892
1218,1218,Lava,Iris Atom,1550,4.0,sim,480,800,4,8.0,5.0,0.3,Android,5199,171.567,35.3532
1219,1219,Intex,Cloud 4G Smart,2000,5.0,sim,480,854,4,8.0,5.0,2.0,Android,4777,157.64100000000002,32.483599999999996
1220,1220,Intex,Cloud 3G Gem,1400,4.0,sim,480,800,1,4.0,2.0,0.3,Android,2399,79.167,16.3132
1221,1221,Intex,Cloud 3G Candy,1400,4.0,sim,480,800,1,0.512,2.0,0.3,Android,1999,65.967,13.5932
1222,1222,Lenovo,A7000 Turbo,2900,5.5,sim,1080,1920,8,16.0,13.0,5.0,Android,14000,462.0,95.19999999999999
1223,1223,Karbonn,K9 Smart,2300,5.0,sim,480,854,4,8.0,3.2,1.3,Android,4690,154.77,31.892
1224,1224,Alcatel,Pixi 4 (6),2580,6.0,sim,720,1280,4,16.0,8.0,5.0,Android,3998,131.934,27.1864
1225,1225,LG,K7,2125,5.0,sim,480,854,4,8.0,5.0,5.0,Android,994,32.802,6.7592
1226,1226,LG,K10,2300,5.3,sim,720,1280,4,8.0,13.0,5.0,Android,3994,131.802,27.1592
1227,1227,Intex,Cloud Champ,1700,4.5,sim,480,854,2,4.0,5.0,2.0,Android,3800,125.4,25.84
1228,1228,Lava,Iris Atom 3,2000,5.0,sim,480,854,4,8.0,5.0,2.0,Android,2899,95.667,19.7132
1229,1229,Intex,Aqua Q7 Pro,2000,4.5,sim,480,854,4,8.0,2.0,0.3,Android,4290,141.57,29.171999999999997
1230,1230,Karbonn,Titanium Moghul,2000,5.0,sim,540,960,4,8.0,8.0,3.2,Android,8700,287.1,59.16
1231,1231,Xolo,One HD,2300,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,7999,263.967,54.3932
1232,1232,Zen,Cinemax 2,2900,5.5,sim,540,960,4,8.0,5.0,2.0,Android,3739,123.387,25.4252
1233,1233,Videocon,Z55 Krypton,2200,5.0,sim,720,1280,4,8.0,13.0,5.0,Android,2950,97.35000000000001,20.06
1234,1234,Intex,Aqua Star 4G,2000,5.0,sim,720,1280,4,8.0,8.0,2.0,Android,4699,155.067,31.9532
1235,1235,Intex,Cloud Cube,2000,4.5,sim,480,854,4,8.0,2.0,0.3,Android,2199,72.56700000000001,14.953199999999999
1236,1236,Kult,10,2350,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,4499,148.467,30.5932
1237,1237,Micromax,Canvas Pulse 4G,2100,5.0,sim,720,1280,8,16.0,13.0,5.0,Android,4150,136.95000000000002,28.22
1238,1238,Asus,ZenPad C 7.0 (Z170MG),3450,7.0,não,1024,600,4,8.0,5.0,0.3,Android,6199,204.567,42.1532
1239,1239,Xiaomi,Redmi Note Prime,3100,5.5,sim,720,1280,4,16.0,13.0,5.0,Android,8999,296.96700000000004,61.1932
1240,1240,iBall,Andi 5.5H Weber,2200,5.5,sim,720,1280,4,8.0,8.0,5.0,Android,3999,131.967,27.193199999999997
1241,1241,Micromax,Canvas Mega 4G,2500,5.5,sim,720,1280,4,16.0,13.0,5.0,Android,4790,158.07000000000002,32.571999999999996
1242,1242,Micromax,Canvas Fire 4G+,2000,4.7,sim,720,1280,4,8.0,8.0,5.0,Android,4990,164.67000000000002,33.931999999999995
1243,1243,Gionee,P5W,2000,5.0,sim,720,1280,8,16.0,5.0,2.0,Android,6999,230.967,47.593199999999996
1244,1244,ZTE,Blade A1,2800,5.0,sim,720,1280,8,16.0,13.0,8.0,Android,2900,95.7,19.72
1245,1245,Panasonic,Eluga Mark,2500,5.5,sim,720,1280,8,16.0,13.0,5.0,Android,6990,230.67000000000002,47.532
1246,1246,Samsung,Galaxy A7 (2016),3300,5.5,sim,1080,1920,8,16.0,13.0,5.0,Android,9999,329.96700000000004,67.9932
1247,1247,Videocon,Z55 Delite,2200,5.0,sim,720,1280,8,8.0,8.0,5.0,Android,6390,210.87,43.452
1248,1248,Videocon,Infinium Z45 Amaze,1600,4.5,sim,480,854,4,8.0,2.0,0.3,Android,2999,98.967,20.3932
1249,1249,Micromax,Canvas Pace 4G,2500,5.0,sim,854,480,4,8.0,5.0,2.0,Android,7499,247.467,50.993199999999995
1250,1250,Lava,X10,2900,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,12000,396.0,81.6
1251,1251,Intex,Cloud Zest,4000,5.0,sim,720,1280,4,8.0,5.0,2.0,Android,4999,164.967,33.9932
1252,1252,Lava,Iris Atom 2X,2000,4.5,sim,480,854,4,8.0,5.0,0.3,Android,2999,98.967,20.3932
1253,1253,Samsung,Galaxy J3 (6),2600,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,4999,164.967,33.9932
1254,1254,Intex,Aqua Air,2300,5.0,sim,480,854,2,8.0,2.0,0.3,Android,4090,134.97,27.811999999999998
1255,1255,Micromax,Canvas Xpress 4G,2000,5.0,sim,720,1280,4,16.0,8.0,2.0,Android,4050,133.65,27.54
1256,1256,Micromax,Canvas Blaze 4G+,1750,4.5,sim,480,854,4,8.0,8.0,2.0,Android,3799,125.367,25.833199999999998
1257,1257,Intex,Aqua Super,2150,5.0,sim,720,1280,4,16.0,8.0,2.0,Android,5849,193.017,39.773199999999996
1258,1258,Intex,Aqua Wave,1400,4.0,sim,480,800,1,0.512,0.3,0.3,Android,2199,72.56700000000001,14.953199999999999
1259,1259,Intex,Aqua Q7,2000,4.5,sim,480,854,4,8.0,2.0,0.3,Android,2199,72.56700000000001,14.953199999999999
1260,1260,iBall,Andi Sprinter 4G,2100,5.0,sim,480,854,4,8.0,8.0,3.2,Android,4699,155.067,31.9532
1261,1261,Gionee,S Plus,3150,5.5,sim,720,1280,8,16.0,13.0,5.0,Android,6490,214.17000000000002,44.132
1262,1262,InFocus,M535,2600,5.5,sim,720,1280,4,16.0,13.0,8.0,Android,6990,230.67000000000002,47.532
1263,1263,HTC,Desire 828 Dual SIM,2800,5.5,sim,1080,1920,8,16.0,13.0,4.0,Android,7999,263.967,54.3932
1264,1264,HTC,Desire 728G Dual SIM,2800,5.5,sim,720,1280,8,16.0,13.0,5.0,Android,11586,382.338,78.78479999999999
1265,1265,Intex,Aqua Young,2500,5.0,sim,480,854,4,8.0,5.0,0.3,Android,4900,161.70000000000002,33.32
1266,1266,Intex,Aqua Play,1400,4.0,sim,480,800,2,8.0,0.3,0.3,Android,4299,141.86700000000002,29.2332
1267,1267,Xolo,Black 1X,2400,5.0,sim,1080,1920,8,32.0,13.0,5.0,Android,9999,329.96700000000004,67.9932
1268,1268,InFocus,M260,2000,4.5,sim,480,854,4,8.0,5.0,2.0,Android,2490,82.17,16.932
1269,1269,Karbonn,Alfa A91 Power,2000,4.0,sim,480,800,1,0.512,2.0,0.3,Android,2599,85.76700000000001,17.673199999999998
1270,1270,Oppo,Neo 7,2420,5.0,sim,540,960,4,16.0,8.0,5.0,Android,8200,270.6,55.76
1271,1271,Samsung,Galaxy On7,3000,5.5,sim,720,1280,4,8.0,13.0,5.0,Android,9977,329.24100000000004,67.8436
1272,1272,Micromax,Bolt Q332,2000,5.0,sim,480,854,4,2.0,5.0,2.0,Android,2399,79.167,16.3132
1273,1273,Samsung,Galaxy On5,2600,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,4655,153.615,31.654
1274,1274,Lenovo,A1000,2000,4.0,sim,480,800,4,8.0,5.0,0.3,Android,3549,117.117,24.1332
1275,1275,Lenovo,A6000 Shot,2300,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,5990,197.67000000000002,40.732
1276,1276,Lava,Iris Fuel F1,4000,5.0,sim,480,854,4,8.0,8.0,2.0,Android,8700,287.1,59.16
1277,1277,Intex,Aqua Life III,2000,5.0,sim,720,1280,4,8.0,5.0,0.3,Android,5300,174.9,36.04
1278,1278,Intex,Cloud Swift,2500,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,9300,306.90000000000003,63.239999999999995
1279,1279,Zopo,Speed 7 Plus,3000,5.5,sim,1080,1920,8,16.0,13.2,5.0,Android,6499,214.467,44.1932
1280,1280,Micromax,Bolt S302,1450,4.0,sim,480,800,4,4.0,2.0,1.3,Android,2240,73.92,15.232
1281,1281,Micromax,Bolt Q331,2000,5.0,sim,480,854,4,4.0,5.0,2.0,Android,2999,98.967,20.3932
1282,1282,Samsung,Z3,2600,5.0,sim,720,1280,4,8.0,8.0,5.0,Tizen,4990,164.67000000000002,33.931999999999995
1283,1283,Panasonic,P65 Flash,2910,5.5,sim,720,1280,4,8.0,8.0,2.0,Android,8499,280.46700000000004,57.7932
1284,1284,Panasonic,P50 Idol,2150,5.0,sim,720,1280,4,8.0,8.0,2.0,Android,3899,128.667,26.513199999999998
1285,1285,ZTE,Axon Mini,2800,5.2,sim,1080,1920,8,32.0,13.0,8.0,Android,5900,194.70000000000002,40.12
1286,1286,iBall,Andi 4.5C Magnifico,1700,4.5,sim,480,854,2,8.0,5.0,2.0,Android,3840,126.72,26.112
1287,1287,Microsoft,Lumia 550,2100,4.7,sim,720,1280,4,8.0,5.0,2.0,Windows,5398,178.13400000000001,36.706399999999995
1288,1288,Microsoft,Lumia 950,3000,5.2,sim,1440,2560,6,32.0,20.0,5.0,Windows,41390,1365.8700000000001,281.452
1289,1289,Microsoft,Lumia 950 XL,3340,5.7,sim,1440,2560,8,32.0,20.0,5.0,Windows,24999,824.967,169.9932
1290,1290,Micromax,Bolt Q339,1650,4.5,sim,480,854,4,4.0,5.0,2.0,Android,2999,98.967,20.3932
1291,1291,LG,V10,3000,5.7,sim,1440,2560,6,64.0,16.0,5.0,Android,14999,494.96700000000004,101.99319999999999
1292,1292,Videocon,Infinium Z51 Punch,3000,5.0,sim,480,854,4,1.0,8.0,5.0,Android,5399,178.167,36.7132
1293,1293,Videocon,Infinium Z51Q Star,2000,5.0,sim,480,854,4,8.0,5.0,2.0,Android,2799,92.367,19.033199999999997
1294,1294,Vivo,Y15S,1900,4.5,sim,854,480,4,8.0,5.0,2.0,Android,4999,164.967,33.9932
1295,1295,Samsung,Galaxy J1 Ace,1800,4.3,sim,480,800,2,4.0,5.0,2.0,Android,4300,141.9,29.24
1296,1296,Vivo,Y27L,2260,4.7,sim,720,1280,4,16.0,8.0,5.0,Android,9001,297.033,61.206799999999994
1297,1297,Micromax,Canvas Play 4G,2820,5.5,sim,720,1280,4,16.0,13.0,5.0,Android,4499,148.467,30.5932
1298,1298,Lava,Iris Fuel F1 Mini,2000,4.0,sim,480,800,1,8.0,5.0,0.3,Android,2499,82.467,16.993199999999998
1299,1299,Micromax,Canvas Blaze 4G,2000,4.5,sim,480,854,4,8.0,5.0,2.0,Android,3199,105.56700000000001,21.7532
1300,1300,Gionee,Pioneer P3S,2000,4.5,sim,480,485,4,16.0,5.0,0.3,Android,3299,108.867,22.4332
1301,1301,Micromax,Bolt Q338,2000,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,4970,164.01000000000002,33.796
1302,1302,Intex,Aqua Power II,4000,5.0,sim,720,1280,4,8.0,5.0,2.0,Android,5990,197.67000000000002,40.732
1303,1303,Micromax,Canvas Juice 3+,4000,5.5,sim,720,1280,4,16.0,8.0,5.0,Android,5990,197.67000000000002,40.732
1304,1304,Intex,Aqua Glam,1850,4.7,sim,720,1280,4,8.0,8.0,8.0,Android,4295,141.735,29.206
1305,1305,iBall,Cobalt Solus 4G,2000,5.0,sim,720,1280,4,16.0,13.0,8.0,Android,3999,131.967,27.193199999999997
1306,1306,Micromax,Canvas Juice 3,4000,5.0,sim,720,1280,4,8.0,8.0,2.0,Android,4290,141.57,29.171999999999997
1307,1307,HTC,Desire 728 Dual SIM,2800,5.5,sim,720,1280,8,16.0,13.0,5.0,Android,5999,197.967,40.7932
1308,1308,Lenovo,Vibe P1m,3900,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,6999,230.967,47.593199999999996
1309,1309,Sony,Xperia Z5 Premium Dual,3430,5.5,sim,2160,3840,8,32.0,23.0,5.0,Android,57500,1897.5,391.0
1310,1310,Acer,Liquid Z530,2420,5.0,sim,720,1280,4,16.0,8.0,8.0,Android,5750,189.75,39.099999999999994
1311,1311,Micromax,Canvas Fire 4G,1850,4.5,sim,480,854,4,8.0,5.0,2.0,Android,3999,131.967,27.193199999999997
1312,1312,Intex,Cloud V,2000,5.0,sim,480,854,4,8.0,8.0,2.0,Android,3699,122.06700000000001,25.1532
1313,1313,iBall,Andi 4.5 O'Buddy,1800,4.5,sim,480,854,4,1.0,8.0,3.2,Android,4995,164.835,33.966
1314,1314,Videocon,Z55 Dash,2200,5.0,sim,720,1280,8,8.0,8.0,5.0,Android,5499,181.467,37.3932
1315,1315,Intex,Aqua Turbo 4G,3000,5.0,sim,720,1280,4,8.0,5.0,2.0,Android,5649,186.417,38.413199999999996
1316,1316,Zopo,Speed 7,2500,5.0,sim,1080,1920,8,16.0,13.2,5.0,Android,3990,131.67000000000002,27.131999999999998
1317,1317,Panasonic,Eluga Switch,2910,5.5,sim,1080,1920,8,32.0,13.0,8.0,Android,14990,494.67,101.93199999999999
1318,1318,Intex,Aqua 3G Neo,1500,4.0,sim,480,800,4,4.0,2.0,0.3,Android,2399,79.167,16.3132
1319,1319,Lenovo,A2010,2000,4.5,sim,480,854,4,8.0,5.0,2.0,Android,6000,198.0,40.8
1320,1320,Lava,Flair P1i,1400,4.0,sim,400,800,1,0.512,2.0,0.3,Android,2222,73.32600000000001,15.109599999999999
1321,1321,Panasonic,T45 4G,1800,4.5,sim,480,854,4,8.0,5.0,0.3,Android,4650,153.45000000000002,31.619999999999997
